permalink,name,market,status,funding_total_usd
/organization/home-team-therapy,Home Team Therapy,health care,operating," 20,000 "
/organization/home-account,Home-Account,finance,acquired," 10,00,000 "
/organization/homeaway,HomeAway,technology,operating," 50,46,78,374 "
/organization/homecare-homebase,Homecare Homebase,software,operating," 5,65,50,000 "
/organization/homecon,HomeCon,networking,operating, -   
/organization/homedeco2u,homedeco2u,marketplaces,operating," 30,000 "
/organization/homeforswap,Homeforswap,travel,operating," 2,50,000 "
/organization/homefront-learning-center,Homefront Learning Center,biotechnology,operating," 2,00,000 "
/organization/homejab,HomeJab,real estate,operating," 1,50,000 "
/organization/homejoy,Homejoy,hospitality,operating," 3,97,00,000 "
/organization/homelight,HomeLight,real estate,operating," 15,00,000 "
/organization/homeloc,Homeloc,online rental,operating," 1,31,945 "
/organization/homelyst,Homelyst,lead generation,operating, -   
/organization/homeme-ru,HomeMe.ru,manufacturing,operating," 50,00,000 "
/organization/homeostasis-labs,HOMEOSTASIS LABS,biotechnology,operating," 11,22,000 "
/organization/homeowners-of-america-holding,Homeowners of America Holding,health and wellness,operating," 49,50,000 "
/organization/homerun,HomeRun,curated web,acquired, -   
/organization/homesav,HomeSav,e-commerce,acquired," 12,00,000 "
/organization/homeschool-snowboarding,Homeschool Snowboarding,e-commerce,operating," 25,000 "
/organization/homeschooling-through-the-ages,Homeschooling Through the Ages,software,operating, -   
/organization/homesnap,Homesnap,real estate,operating," 55,00,000 "
/organization/homespace,HomeSpace,property management,operating," 40,000 "
/organization/homesphere,HomeSphere,saas,operating," 20,00,000 "
/organization/homestars,HomeStars,home renovation,operating," 4,00,000 "
/organization/homestay,HomeStay,curated web,operating, -   
/organization/homestay-com,Homestay.com,travel,operating," 30,00,000 "
/organization/hometapper,Hometapper,real estate,operating," 2,25,000 "
/organization/hometouch,HomeTouch,health care,operating," 1,21,700 "
/organization/hometrax,HOMETRAX,curated web,operating," 1,87,500 "
/organization/homeunion-services,HomeUnion Services,real estate,operating," 55,00,000 "
/organization/homeviva,HomeViva,curated web,operating," 40,000 "
/organization/homevv-com,Homevv.com,e-commerce,operating," 47,51,847 "
/organization/homewellness,HomeWellness,clean technology,operating," 50,000 "
/organization/homezada,HomeZada,sales and marketing,operating," 23,00,000 "
/organization/homuork,Homuork,education,operating," 1,35,172 "
/organization/hone-and-strop,Hone and Strop,wireless,operating," 3,75,000 "
/organization/honeit-inc,"Honeit, Inc.",human resource automation,operating, -   
/organization/honest-buildings,Honest Buildings,commercial real estate,operating," 1,22,50,000 "
/organization/honestly-now,Honestly Now,advice,closed, -   
/organization/honestly-com,Honestly.com,curated web,closed," 12,00,000 "
/organization/honesty-online,Honesty Online,identity management,operating, -   
/organization/honey,Honey,news,operating," 12,50,000 "
/organization/honey-science,Honey,coupons,operating," 80,000 "
/organization/honeybook,HoneyBook Inc.,curated web,operating," 1,00,00,000 "
/organization/honeycomb-corporation,HoneyComb Corporation,software,operating," 4,15,870 "
/organization/honeycomb-security-solutions,Honeycomb Security Solutions,security,closed," 9,11,000 "
/organization/honeywell,Honeywell,manufacturing,operating," 1,14,00,000 "
/organization/hongdianzhibo,Hongdianzhibo,mobile,operating, -   
/organization/hongkong-thankyou99-hotel-chain-management-group,Hongkong Thankyou99 Hotel Chain Management Group,travel,operating," 75,00,000 "
/organization/honglian-communication-networks-systems-co-ltd,Honglian Communication Networks Systems Co. Ltd,travel,operating, -   
/organization/honglin-technology-group-limited,Honglin Technology Group Limited,manufacturing,operating," 1,00,00,000 "
/organization/honk,Honk,automotive,acquired, -   
/organization/honk-2,HONK,automotive,operating," 17,50,000 "
/organization/hoodin,Hoodin,online travel,operating," 4,75,000 "
/organization/hoodinn,Hoodinn,games,operating, -   
/organization/hoods,Hoods,local,operating," 2,50,000 "
/organization/hoohbe,hoohbe,video,operating," 25,000 "
/organization/hooja,Hooja,mobile,operating," 12,50,000 "
/organization/hook-mobile,Hook Mobile,app marketing,operating," 9,62,574 "
/organization/umetime-corp,Hooked,mobile,operating," 19,50,000 "
/organization/hooked-media-group,Hooked Media Group,games,operating," 45,00,000 "
/organization/hookflash,Hookflash,social business,operating," 10,00,000 "
/organization/hookipa-biotech,Hookipa Biotech,biotechnology,operating," 3,53,05,200 "
/organization/hookit,Hookit,analytics,operating," 8,00,000 "
/organization/hooklogic,HookLogic,e-commerce,operating," 2,35,00,000 "
/organization/hoolai,Hoolai Games,android,operating, -   
/organization/hoolux-medical,Hoolux Medical,health care,operating," 6,45,000 "
/organization/hoopla-software,Hoopla,saas,operating," 1,08,00,000 "
/organization/hoopos-com,hoopos.com,e-commerce,acquired, -   
/organization/hooptap,Hooptap,mobile,operating," 7,07,750 "
/organization/hoopz-planet-info,Hoopz Planet Info,content,operating," 10,00,000 "
/organization/hoosier-hot-dogs-inc,Hoosier Hot Dogs,hospitality,operating, -   
/organization/hoot,Hoot.Me,collaboration,operating," 25,000 "
/organization/hootsuite,Hootsuite,software,operating," 28,49,00,000 "
/organization/hoozin,hoozin,messaging,operating," 7,20,000 "
/organization/hoozon,HoozOn,software,operating," 26,24,622 "
/organization/hop-skip-connect,Hop Skip Connect,biotechnology,operating," 60,15,700 "
/organization/hope-street-media,Hope Street Media,curated web,operating," 20,000 "
/organization/hopela,Hopela,charity,operating," 10,000 "
/organization/hopkins-golf,Hopkins Golf,sports,operating," 17,09,041 "
/organization/hopper,Hopper,search,operating," 2,17,23,709 "
/organization/hoppit,Hoppit,search,acquired," 5,00,000 "
/organization/hopscot-ch,Hopscot.ch,video chat,closed," 50,000 "
/organization/hopscotch,Hopscotch,apps,closed," 20,00,000 "
/organization/hopscotch-2,Hopscotch,kids,operating," 12,00,000 "
/organization/hopscout,hopscout,e-commerce,closed," 13,00,000 "
/organization/hopsfromvirginia-com,HopsFromVirginia.com,hospitality,operating, -   
/organization/hopster-tv,Hopster TV,games,operating, -   
/organization/hopstop-com,HopStop.com,android,acquired, -   
/organization/hopto,hopTo,cloud data services,operating," 33,90,000 "
/organization/horizon-data-center-solutions,Horizon Data Center Solutions,consulting,operating," 2,26,52,584 "
/organization/horizon-discovery,Horizon Discovery,biotechnology,operating," 5,02,19,097 "
/organization/horizon-fuel-cell-technologies,Horizon Fuel Cell Technologies,clean technology,operating," 80,00,000 "
/organization/horizon-therapeutics,Horizon Pharma,health care,operating," 46,20,00,000 "
/organization/horizon-technology-finance,Horizon Technology Finance,financial services,operating," 30,00,000 "
/organization/horizon-wind-energy,Horizon Wind Energy,clean technology,acquired," 31,80,00,000 "
/organization/horizontal-systems,Horizontal Systems,software,operating, -   
/organization/hornet-networks,Hornet Networks,social media,operating," 5,00,000 "
/organization/horrance,Horrance,social media,closed," 30,000 "
/organization/horse-collaborative,Horse Collaborative,curated web,operating," 1,92,394 "
/organization/horse-creek-entertainment,Horse Creek Entertainment,e-commerce,closed," 6,97,792 "
/organization/horse-sense-shoes,Horse Sense Shoes,hardware + software,operating," 7,70,000 "
/organization/horsealot,Horsealot,sports,operating," 8,94,910 "
/organization/horsehead-holding,Horsehead Holding,manufacturing,operating," 5,00,00,000 "
/organization/horseman-investigations,Horseman Investigations,consulting,operating, -   
/organization/hortau,Hortau,music,operating," 65,00,000 "
/organization/horticultural-asset-management,Horticultural Asset Management,real estate,operating," 42,00,000 "
/organization/hortonworks,Hortonworks,search,operating," 24,80,00,000 "
/organization/hortor,Hortor,games,operating," 25,00,000 "
/organization/hoseanna,Hoseanna,e-commerce,operating," 2,50,000 "
/organization/hospicelink,Hospicelink,health and wellness,operating, -   
/organization/hospitalists-now,Hospitalists Now,hospitality,operating," 25,00,000 "
/organization/hospitality-leaders,Hospitality Leaders,hospitality,operating," 3,60,000 "
/organization/host-analytics,Host Analytics,saas,operating," 8,59,00,000 "
/organization/host-committee,Host Committee,curated web,operating," 44,99,997 "
/organization/hosted-america,Hosted America,mobile,operating," 5,00,000 "
/organization/hosted-systems-inc,Hosted Systems,search,operating, -   
/organization/hostel-rocket,Hostel Rocket,adventure travel,operating," 7,75,000 "
/organization/hostex,HOSTEX,saas,acquired, -   
/organization/hosting-com,HOSTING,web hosting,operating," 20,00,000 "
/organization/hostmonster,Hostmonster,web hosting,operating," 12,62,520 "
/organization/hostspot,Hostspot,advertising,operating," 1,30,000 "
/organization/hostway,Hostway,web hosting,operating," 11,00,00,000 "
/organization/hot-dot,Hot Dot,biotechnology,operating," 35,56,563 "
/organization/hot,Hot Hotels,mobile,operating," 10,00,000 "
/organization/hot-mix-mobile,Hot Mix Mobile,hardware + software,operating, -   
/organization/hotpotato,Hot Potato,social media,acquired," 14,20,000 "
/organization/hotalot,Hotalot,news,closed," 2,52,040 "
/organization/hotchalk,Hotchalk,education,operating," 50,00,000 "
/organization/hotclick-video,HotClickVideo,software,closed," 5,25,000 "
/organization/hotdesk,HotDesk,enterprise software,operating, -   
/organization/hotel-booking-solutions-incorporated,Hotel Booking Solutions Incorporated,travel,operating," 50,00,000 "
/organization/hotel-tablet-themes,Hotel Tablet Themes,advertising,operating, -   
/organization/hotel-top-level-domain,HOTEL Top-Level Domain,hospitality,operating," 20,68,195 "
/organization/hotel-urbano,Hotel Urbano,hotels,operating," 7,50,00,000 "
/organization/hotelbeat,HOTELbeat,hospitality,operating," 1,25,000 "
/organization/hotelcloud,Hotelcloud,software,operating," 16,24,000 "
/organization/hotelements,Hotelements,internet,operating," 30,000 "
/organization/hoteles-y-clubs-de-vacaciones-sa,Hoteles y Clubs de Vacaciones SA,entertainment,operating," 7,50,000 "
/organization/hotelicopter,Hotelicopter,search,closed," 50,00,000 "
/organization/hotelogix,Hotelogix,hotels,operating," 30,00,000 "
/organization/hotelquickly,HotelQuickly,travel,operating," 56,60,000 "
/organization/hotelrunner,HotelRunner,online reservations,operating," 15,00,000 "
/organization/hotelsaroundyou,HotelsAroundYou,hotels,operating, -   
/organization/hotelscan,Hotelscan,travel,operating, -   
/organization/hotelsmap-com,hotelsmap.com,travel,closed," 5,000 "
/organization/hoteltonight,HotelTonight,hotels,operating," 8,06,85,000 "
/organization/hotelzilla,Hotelzilla,software,operating," 1,98,000 "
/organization/hotlease-com,Hotlease.Com,software,operating," 4,00,000 "
/organization/hotlink,HotLink,virtualization,operating," 1,00,00,000 "
/organization/hotlist,Hotlist,social media,closed," 14,49,998 "
/organization/hotpads-com,HotPads,search,acquired," 23,00,000 "
/organization/hotswap,Hotswap,e-commerce,closed," 10,00,000 "
/organization/houdini-inc,"Houdini, Inc.",enterprise software,operating," 65,000 "
/organization/hourlynerd,HourlyNerd,consulting,operating," 47,50,000 "
/organization/hourville,HourVille,services,closed, -   
/organization/house-party,House Party,social media advertising,operating," 99,50,000 "
/organization/housebites,Housebites,social media,operating, -   
/organization/houseboat-resort-club,Houseboat Resort Club,real estate,operating, -   
/organization/housecall,HouseCall,curated web,operating," 30,00,000 "
/organization/housefix,HouseFix,communities,operating," 1,49,996 "
/organization/househappy-org,Househappy,search,operating," 35,50,000 "
/organization/housekeep,Housekeep,clean technology,operating," 10,00,000 "
/organization/houselens,HouseLens,advertising,operating," 35,00,000 "
/organization/houserie,Houserie,real estate,operating," 2,50,000 "
/organization/housetab,HouseTab,hospitality,operating," 11,57,500 "
/organization/house-trip,HouseTrip,technology,operating," 5,97,00,000 "
/organization/housing-com,Housing.com,real estate,operating," 13,95,00,000 "
/organization/houston-medical-robotics,Houston Medical Robotics,health care,operating," 22,00,000 "
/organization/houston-metro-ortho-spine-surgery,Houston Metro Ortho & Spine Surgery,health and wellness,operating," 4,00,000 "
/organization/houzeme,HouzeMe,rental housing,operating," 3,00,000 "
/organization/houzz,Houzz,curated web,operating," 21,36,00,000 "
/organization/hovelstay,hovelstay.com,startups,operating," 12,00,000 "
/organization/hoverink-inc,Hoverink,hardware + software,operating," 2,20,000 "
/organization/hoverwind,HoverWind,automotive,operating, -   
/organization/how-do-you-roll,How do you roll?,restaurants,operating," 10,00,000 "
/organization/howaboutwe,HowAboutWe,curated web,operating," 2,23,00,000 "
/organization/howbuy,Howbuy,finance,operating," 47,14,510 "
/organization/howcast,Howcast,photography,operating," 1,10,00,000 "
/organization/howdo,HowDo,mobile,operating, -   
/organization/howgood,HowGood,food processing,operating," 20,00,000 "
/organization/howler-2,Howler,big data,operating," 2,00,000 "
/organization/howsimple,howsimple,browser extensions,operating," 3,00,000 "
/organization/howstuffworks,HowStuffWorks,curated web,acquired," 7,50,00,000 "
/organization/hoyos-corporation,Hoyos Corporation,enterprise software,closed," 4,00,00,000 "
/organization/hpc-brasil,HPC Brasil,software,operating," 40,000 "
/organization/hpc-energy-services,HPC Energy Services,oil and gas,operating, -   
/organization/hq-plus,HQ plus,hotels,operating, -   
/organization/hrsoft,HRsoft,human resources,operating," 5,00,000 "
/organization/hs-pharmaceuticals,HS Pharmaceuticals,biotechnology,operating," 85,51,655 "
/organization/hstreaming,HStreaming,analytics,acquired," 10,00,000 "
/organization/hstry,Hstry,k-12 education,operating," 18,000 "
/organization/hstyle,HSTYLE,fashion,operating," 1,00,00,000 "
/organization/hsystem,HSystem,hospitality,operating," 5,00,000 "
/organization/htg-molecular-diagnostics,HTG Molecular Diagnostics,biotechnology,operating," 4,72,32,377 "
/organization/htp,HTP,enterprise software,operating, -   
/organization/hua-kang,Hua Kang,fashion,operating," 5,50,00,000 "
/organization/huaat,Huaat,software,operating, -   
/organization/huaban-com,Huaban.com,mobile,operating, -   
/organization/guangzhou-huafeng-biotech-co-ltd,Huafeng Biotech,biotechnology,operating," 29,29,687 "
/organization/shanghai-huan-xiong-information-technology-co-ltd,Huan Xiong,games,operating," 18,00,000 "
/organization/huaneng-renewables-corporation-limited,Huaneng Renewables,clean technology,operating, -   
/organization/huango-cn,Huango.cn,e-commerce,operating, -   
/organization/beijing-huaqi-information-digital-technology-co-ltd,Huaqi Information Digital,manufacturing,operating, -   
/organization/huaxia-dairy-farm,Huaxia Dairy Farm,distributors,operating," 10,60,00,000 "
/organization/xian-huaxun-microelectronics-inc,Huaxun Microelectronics,semiconductors,operating," 1,00,00,000 "
/organization/huayi,Huayi,education,operating," 80,94,638 "
/organization/huayi-brothers-media-group,Huayi Brothers Media Group,entertainment,operating," 6,93,37,442 "
/organization/guangzhou-hugue-digital-technology-company,Huayue Digital,curated web,operating, -   
/organization/hubba,Hubba,software,operating," 31,00,000 "
/organization/hubble-telemedical,Hubble Telemedical,biotechnology,operating," 11,50,000 "
/organization/hubblr,Hubblr,enterprise software,operating," 1,00,000 "
/organization/hubbub-3,Hubbub,crowdfunding,operating," 11,04,282 "
/organization/hubbub-uk,Hubbub,local,operating," 33,98,489 "
/organization/hubbub,Hubbub,news,operating," 3,00,000 "
/organization/hubbuzz,hubbuzz.com,curated web,closed," 7,50,000 "
/organization/hubcast,HubCast,enterprise software,operating," 1,24,00,000 "
/organization/hubchilla,HubChilla,messaging,closed, -   
/organization/hubei-kento-electronic-co-ltd,Hubei Kento Electronic,manufacturing,operating," 39,18,495 "
/organization/hubhuman,HubHuman,social network media,operating," 18,64,750 "
/organization/hubkick,Hubkick,software,closed," 1,12,500 "
/organization/hublished,Hublished,internet marketing,operating," 1,50,000 "
/organization/hubnami,HubNami,social media marketing,operating, -   
/organization/hubpages,HubPages,curated web,operating," 80,00,000 "
/organization/hubs1,Hubs1,enterprise software,operating," 20,00,000 "
/organization/hubskip,Hubskip,machine learning,operating," 3,50,000 "
/organization/hubspan,Hubspan,software,acquired," 1,30,00,000 "
/organization/carbon-hub,Hubsphere,enterprise software,closed," 14,34,300 "
/organization/hubspot,HubSpot,software,operating," 10,05,00,000 "
/organization/hubub,Hubub,e-commerce,operating," 1,35,00,000 "
/organization/huckletree,Huckletree,shared services,operating," 75,596 "
/organization/huddle,Huddle,collaboration,operating," 3,82,00,000 "
/organization/huddlebuy,Huddlebuy,employer benefits programs,operating," 5,71,740 "
/organization/huddler,Huddler,advertising,acquired," 2,27,50,000 "
/organization/hudgeons-temple,Hudgeons & Temple,consulting,operating, -   
/organization/hudl,Hudl,software,operating," 13,50,000 "
/organization/hug-co,Hug & Co,curated web,operating," 56,821 "
/organization/hug-energy,Hug Energy,curated web,closed," 6,00,000 "
/organization/guggler-com,Huggler.com,e-commerce,operating," 29,12,423 "
/organization/hughes-telematics,Hughes Telematics,mobile,acquired," 6,72,55,150 "
/organization/hugo-debra-natural,Hugo & Debra Natural,manufacturing,operating," 48,20,000 "
/organization/huitongda,Huitongda,e-commerce,operating, -   
/organization/huixiaoer,Huixiaoer,online reservations,operating, -   
/organization/huiyuan,Huiyuan,manufacturing,operating," 27,34,17,808 "
/organization/huje-labs,HuJe labs,internet marketing,closed," 25,000 "
/organization/hukkster,Hukkster,curated web,closed," 45,00,000 "
/organization/hulafrog,Hulafrog,consumers,operating," 5,00,000 "
/organization/hull,Hull,finance,operating, -   
/organization/hullabalu,Hullabalu,education,operating," 18,00,000 "
/organization/hulu,hulu,entertainment,operating," 10,00,00,000 "
/organization/hum,Hum,messaging,operating, -   
/organization/humacyte,Humacyte,biotechnology,operating," 3,72,62,373 "
/organization/humagade,Humagade,software,operating," 1,06,00,000 "
/organization/human-demand,Human Demand,mobile,acquired," 12,25,000 "
/organization/human-factor-analytics-inc,Human Factor Analytics,medical,operating, -   
/organization/human-genome-research-institutes,Human Genome Research Institutes,politics,operating," 53,00,000 "
/organization/human-longevity,Human Longevity,health and wellness,operating," 7,00,00,000 "
/organization/human-network-labs,Human Network Labs,curated web,closed," 50,000 "
/organization/human-performance-integrated-systems,Human Performance Integrated Systems,software,operating," 3,50,000 "
/organization/humanapi,HumanAPI,software,operating, -   
/organization/humancentric-performance,HumanCentric Performance,biotechnology,operating," 4,00,000 "
/organization/humancloud,HumanCloud,location based services,operating," 4,70,000 "
/organization/humanco,Humanco,biotechnology,operating," 75,000 "
/organization/humanoid,Humanoid,video,acquired," 11,00,000 "
/organization/nlp-technologies,HumansFirst Technology,mobile commerce,operating," 3,50,000 "
/organization/humansized,Humansized,software,operating, -   
/organization/humble-bundle,Humble Bundle,digital media,operating," 44,80,000 "
/organization/humbug-telecom-labs,Humbug Telecom Labs,analytics,operating, -   
/organization/humedica,Humedica,health and wellness,acquired," 6,30,00,000 "
/organization/humedics,Humedics,biotechnology,operating," 78,46,067 "
/organization/hummingbird-mobile-dental,Hummingbird Mobile Dental,medical,operating, -   
/organization/hummock-island-shellfish,Hummock Island Shellfish,organic food,operating," 7,50,000 "
/organization/hunan-meijing-creative-exhibition-display-co-ltd,Hunan Meijing Creative Exhibition Display,design,operating, -   
/organization/hunch,Hunch,local,acquired," 1,92,00,000 "
/organization/hundo,Hundo,mobile,operating," 50,000 "
/organization/hundredapples,HundredApples,education,closed," 50,000 "
/organization/hundsun-technologies,Hundsun Technologies,finance technology,operating," 53,20,00,000 "
/organization/hungama-digital-media-entertainment-pvt-ltd,Hungama Digital Media Entertainment Pvt. Ltd.,games,operating," 4,00,00,000 "
/organization/hungertime,HungerTime,e-commerce,operating," 15,27,043 "
/organization/hungrio,Hungrio,software,operating," 32,165 "
/organization/hungry-promotions-ltd,Hungry Local,curated web,acquired," 80,570 "
/organization/designerscouch,Hunie,curated web,operating, -   
/organization/hunington-properties,Hunington Properties,real estate,operating, -   
/organization/hunite,Hunite,software,operating," 27,10,014 "
/organization/hunt-country-hops,Hunt Country Hops,hospitality,operating," 2,000 "
/organization/hunt-m-ads,HUNT Mobile Ads,publishing,operating, -   
/organization/hunteron,HunterOn,web development,operating," 3,00,00,000 "
/organization/huntforce,HuntForce,software,operating," 12,25,000 "
/organization/huobi,HuoBi,mobile,operating," 10,00,000 "
/organization/huodongxing,Huodongxing,advertising,operating," 1,00,00,000 "
/organization/huoli,Huoli,mobile,operating," 2,00,00,000 "
/organization/huoshi,Huoshi,games,operating," 1,00,00,000 "
/organization/hupu,Hupu,news,operating," 1,60,00,000 "
/organization/hurix-systems-private,Hurix Systems Private,software,operating," 51,00,000 "
/organization/hurleypalmerflatt,hurleypalmerflatt,consulting,operating," 2,26,21,063 "
/organization/hurray,Hurray!,fashion,acquired," 40,00,000 "
/organization/hurricane-party,Hurricane Party,location based services,closed," 20,000 "
/organization/hurrier,Hurrier,transportation,operating," 1,92,357 "
/organization/hustream,HuStream,games,operating," 1,25,000 "
/organization/hutchinson-technology,Hutchinson Technology,software,closed," 5,72,00,000 "
/organization/hutchison-medipharma,Hutchison MediPharma,health care,operating," 2,02,00,000 "
/organization/huterra,HuTerra,social media,operating, -   
/organization/huupy,Huupy,e-commerce,operating," 40,000 "
/organization/huxiu-com,Huxiu.com,social media,operating," 1,57,397 "
/organization/huy-vietnam,Huy Vietnam,restaurants,operating," 1,50,00,000 "
/organization/huya-bioscience-international,HUYA Bioscience International,biotechnology,operating," 1,26,13,293 "
/organization/huzco,Huzco,consulting,operating, -   
/organization/hw,HW,health and wellness,operating," 5,00,000 "
/organization/hx-diagnostics,HX Diagnostics,biotechnology,operating," 78,00,000 "
/organization/hy-drive,Hy-Drive,transportation,operating," 37,81,807 "
/organization/hyannis-port-research,Hyannis Port Research,software,operating," 22,50,000 "
/organization/hyaqu,hyaqu,e-commerce,closed," 5,00,000 "
/organization/hyasynth-bio,Hyasynth Bio,pharmaceuticals,operating," 60,000 "
/organization/shenzhen-hybio-pharmaceutical-co-ltd,Hybio Pharmaceutical,biotechnology,operating," 1,38,75,434 "
/organization/hybrent,Hybrent,health care,operating," 5,00,000 "
/organization/hybrid-electric-vehicle-technologies,Hybrid Electric Vehicle Technologies,clean technology,operating, -   
/organization/hybrid-energy-solutions,Hybrid Energy Solutions,clean technology,operating," 11,61,200 "
/organization/hybrid-paytech,Hybrid Paytech,software,operating," 3,00,000 "
/organization/hybrid-security,Hybrid Security,finance,operating," 5,00,000 "
/organization/hybridsite-web-services,HybridSite Web Services,design,operating, -   
/organization/hybrigenics,Hybrigenics,biotechnology,operating," 73,20,000 "
/organization/hybris,hybris,enterprise software,acquired," 3,00,00,000 "
/organization/hycrete,Hycrete,clean technology,operating," 1,50,00,000 "
/organization/hydra-biosciences,Hydra Biosciences,biotechnology,operating," 2,20,00,000 "
/organization/hydra-dx,Hydra Dx,biotechnology,operating," 17,93,750 "
/organization/hydra-renewable-resources,Hydra Renewable Resources,clean technology,operating, -   
/organization/hydrelis,Hydrelis,clean technology,operating," 89,74,291 "
/organization/hydro-run,Hydro-Run,sporting goods,operating, -   
/organization/hydrobee,Hydrobee,hardware + software,operating," 12,000 "
/organization/hydrobuilder-com,HydroBuilder.com,home & garden,operating, -   
/organization/hydrocapsule,Hydrocapsule,biotechnology,operating," 25,000 "
/organization/hydrocision,Hydrocision,health and wellness,operating," 36,47,935 "
/organization/hydrologex-llc,HydroLogex,manufacturing,operating, -   
/organization/hydronovation,HydroNovation,manufacturing,operating," 34,29,998 "
/organization/hydropoint-data-systems,HydroPoint Data Systems,agriculture,operating," 4,00,94,161 "
/organization/hydrostor,Hydrostor,energy,operating, -   
/organization/hygea-holdings,Hygea Holdings,health and wellness,operating," 30,60,100 "
/organization/hygeia-personal-care-products,Hygeia Personal Care Products,curated web,closed, -   
/organization/hygeia-therapeutics,Hygeia Therapeutics,biotechnology,operating," 10,00,000 "
/organization/hygia-health-services,Hygia Health Services,biotechnology,operating," 34,99,976 "
/organization/hygieia,HYGIEIA,biotechnology,operating," 34,20,900 "
/organization/hyginex,Hyginex,health and wellness,operating, -   
/organization/hyglos,Hyglos,biotechnology,operating," 89,90,000 "
/organization/erecycling-corps,HYLA Mobile,clean technology,operating," 31,14,53,228 "
/organization/hylete,Hylete,health and wellness,operating," 3,00,000 "
/organization/hyliosoft,HylioSoft,curated web,operating," 50,000 "
/organization/tianjin-hylt-aviation-science-technology-co-ltd,HYLT Aviation,manufacturing,operating, -   
/organization/hymite,Hymite,finance,operating," 2,15,00,000 "
/organization/hype,Hype Innovation,software,operating, -   
/organization/hypecal,Hypecal,mobile,operating," 26,001 "
/organization/hypejar,Hypejar,consumers,operating," 30,015 "
/organization/hypemarks,Hypemarks,ediscovery,operating," 3,70,000 "
/organization/hypepoints,HypePoints,social media,operating," 1,000 "
/organization/hyper-urban-level-user-sweden,Hyper Urban Level User Sweden,manufacturing,operating," 3,36,000 "
/organization/hyper-wear,Hyper Wear,sports,operating, -   
/organization/hyper9,Hyper9,software,acquired," 1,52,00,000 "
/organization/hyperactive-media-gmbh,Hyperactive Media,news,operating," 6,71,800 "
/organization/hyperactive-technologies,HyperActive Technologies,restaurants,operating," 76,04,450 "
/organization/hyperbees,HyperBees,mobile,operating," 1,10,000 "
/organization/hyperbranch-medical-technology,HyperBranch Medical Technology,health care,operating," 1,25,57,041 "
/organization/hypercontext,Hypercontext,curated web,operating," 2,35,536 "
/organization/hypereight,Hypereight,games,operating," 60,000 "
/organization/hyperfair,Hyperfair,3d,operating," 28,00,000 "
/organization/hyperformix,Hyperformix,software,acquired," 1,18,00,000 "
/organization/hyperic,Hyperic,cloud management,acquired," 99,00,000 "
/organization/hyperink,Hyperink,advertising,acquired," 12,00,000 "
/organization/hyperion-solutions,Hyperion Solutions,financial services,acquired, -   
/organization/hyperion,Hyperion Therapeutics,health care,operating," 16,59,61,509 "
/organization/hyperlite-mountain-gear,Hyperlite Mountain Gear,e-commerce,operating," 10,28,880 "
/organization/hyperoptic,Hyperoptic,curated web,operating," 7,57,62,572 "
/organization/hyperpia,Hyperpia,games,operating," 30,00,000 "
/organization/hyperpot,Hyperpot,software,operating," 5,50,000 "
/organization/hypersoft-information-systems,Hypersoft Information Systems,consulting,operating, -   
/organization/hyperstealth-biotechnology,HyperStealth Biotechnology,biotechnology,operating," 19,654 "
/organization/hypertension-diagnostics,Hypertension Diagnostics,biotechnology,operating," 8,33,600 "
/organization/hyperwallet-systems,hyperWALLET Systems,mobile,operating, -   
/organization/hyperweek,HyperWeek,web tools,operating," 11,63,213 "
/organization/hyphen8,Hyphen 8,curated web,closed," 1,00,000 "
/organization/hypios,Hypios,collaboration,operating," 35,81,700 "
/organization/hyporex-technologies,Hyporex Technologies,energy,operating, -   
/organization/droidcloud,Hypori,software,operating," 5,00,000 "
/organization/hyprkey,HyprKey,it and cybersecurity,operating, -   
/organization/hythiam,Hythiam,biotechnology,operating," 74,48,268 "
/organization/hytle,Hytle,curated web,closed," 25,000 "
/organization/hytrust,HyTrust,cyber security,operating," 3,45,00,000 "
/organization/hzo,HZO,hardware + software,operating," 3,36,25,000 "
/organization/i-am-advertising,I Am Advertising,brand marketing,operating," 1,00,000 "
/organization/i-am-at,I AM AT,event management,operating," 53,980 "
/organization/i-am-smart-technology,I Am Smart Technology,hardware + software,closed," 7,52,000 "
/organization/i-and-c-cruise-co-ltd,"I AND C-Cruise.Co,Ltd.",clean technology,operating," 3,46,481 "
/organization/i-do-now-i-dont,I Do Now I Don't,fashion,operating," 57,500 "
/organization/i-do-venues,I Do Venues,public relations,operating, -   
/organization/i-gotchu,I Gotchu,hospitality,operating, -   
/organization/i-had-cancer,I Had Cancer,health and wellness,operating," 7,50,000 "
/organization/i-just-shared,I Just Shared,social media,closed," 2,00,000 "
/organization/i-like-my-waitress,I Like My Waitress,apps,acquired," 25,000 "
/organization/i-love-qc,I Love QC,manufacturing,operating," 5,00,000 "
/organization/i-read-books,I Read Books,education,operating," 5,200 "
/organization/i-scream-scoops,I Scream Scoops,specialty foods,operating," 10,000 "
/organization/imma,i'mma,e-commerce,closed," 1,25,000 "
/organization/imok,I'mOK,location based services,operating," 1,00,001 "
/organization/i-can-systems,I-CAN Systems,enterprise software,operating," 96,70,000 "
/organization/i-design-multimedia,i-design Multimedia,enterprise software,operating," 17,70,000 "
/organization/i-dispo,I-DISPO,online scheduling,operating," 1,03,403 "
/organization/i-drive,i-drive,transportation,operating, -   
/organization/i-human-patients,i-Human Patients,medical professionals,operating," 20,39,305 "
/organization/i-invested,i-Invested,startups,operating, -   
