Date,S&P Comp.,Dividend,Earnings,  Consumer Price Index CPI,Date Fraction  ,Long Interest Rate GS10,Real Price,Real Dividend, Real Total Return Price ,Real Earnings, Real TR Scaled Earnings ,Cyclically Adjusted Price Earnings Ratio P/E10 or CAPE,,Cyclically Adjusted Total Return Price Earnings Ratio TR P/E10 or TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns,10 Year Annualized Stock Real Return,10 Year Annualized Bonds  Real Return,Real 10 Year Excess Annualized  Returns,,,,
1883.04,5.87,0.32,0.42,9.90,1883.29,3.63,172.24,9.49, 357.79 ,12.32, 25.60 ,15.48,,19.82,-0.03%,1.00,2.52,6.52%,6.13%,0.38%,,,,
1883.05,5.77,0.32,0.42,9.80,1883.37,3.63,170.95,9.61, 356.78 ,12.37, 25.82 ,15.34,,19.63,0.15%,1.00,2.55,5.74%,6.17%,-0.43%,,,,
1883.06,5.82,0.33,0.42,9.51,1883.46,3.63,177.60,9.92, 372.39 ,12.66, 26.55 ,15.90,,20.36,-0.08%,1.00,2.63,5.09%,6.13%,-1.04%,,,,
1883.07,5.73,0.33,0.41,9.32,1883.54,3.63,178.42,10.14, 375.89 ,12.84, 27.06 ,15.95,,20.41,-0.29%,1.00,2.70,4.29%,6.19%,-1.90%,,,,
1883.08,5.47,0.33,0.41,9.32,1883.62,3.62,170.33,10.17, 360.62 ,12.77, 27.03 ,15.20,,19.45,0.02%,1.00,2.70,4.94%,6.62%,-1.68%,,,,
1883.09,5.53,0.33,0.41,9.23,1883.71,3.62,173.97,10.30, 370.15 ,12.82, 27.28 ,15.49,,19.83,-0.20%,1.00,2.74,5.02%,6.09%,-1.07%,,,,
1883.1,5.38,0.33,0.41,9.23,1883.79,3.62,169.25,10.33, 361.94 ,12.74, 27.25 ,15.05,,19.26,0.21%,1.00,2.75,5.47%,5.96%,-0.48%,,,,
1883.11,5.46,0.33,0.40,9.13,1883.87,3.62,173.56,10.46, 373.01 ,12.79, 27.50 ,15.41,,19.72,0.26%,1.00,2.79,5.64%,6.13%,-0.49%,,,,
1883.12,5.34,0.33,0.40,9.23,1883.96,3.62,168.00,10.38, 362.91 ,12.58, 27.18 ,14.90,,19.07,0.36%,1.00,2.77,5.75%,6.38%,-0.64%,,,,
1884.01,5.18,0.33,0.39,9.23,1884.04,3.62,162.96,10.33, 353.90 ,12.35, 26.82 ,14.43,,18.48,0.42%,1.00,2.78,6.14%,6.68%,-0.54%,,,,
1884.02,5.32,0.33,0.39,9.23,1884.12,3.61,167.37,10.28, 365.32 ,12.11, 26.44 ,14.81,,18.96,0.26%,1.00,2.79,6.14%,6.84%,-0.70%,,,,
1884.03,5.30,0.33,0.38,9.23,1884.21,3.60,166.74,10.22, 365.81 ,11.88, 26.06 ,14.74,,18.88,0.30%,1.00,2.80,6.79%,7.16%,-0.37%,,,,
1884.04,5.06,0.32,0.37,9.04,1884.29,3.60,162.54,10.39, 358.49 ,11.89, 26.21 ,14.35,,18.40,0.43%,1.00,2.87,7.19%,6.94%,0.25%,,,,
1884.05,4.65,0.32,0.36,8.85,1884.37,3.59,152.58,10.56, 338.47 ,11.89, 26.39 ,13.47,,17.27,0.77%,1.00,2.94,7.45%,6.73%,0.72%,,,,
1884.06,4.46,0.32,0.36,8.85,1884.46,3.58,146.35,10.50, 326.58 ,11.65, 25.99 ,12.91,,16.58,1.33%,1.00,2.95,7.74%,6.74%,1.00%,,,,
1884.07,4.46,0.32,0.35,8.75,1884.54,3.57,147.94,10.56, 332.09 ,11.53, 25.88 ,13.04,,16.77,1.08%,1.00,2.99,7.38%,6.63%,0.74%,,,,
1884.08,4.74,0.32,0.34,8.75,1884.62,3.56,157.22,10.50, 354.91 ,11.28, 25.46 ,13.86,,17.83,0.71%,1.00,3.00,6.80%,6.34%,0.46%,,,,
1884.09,4.59,0.32,0.33,8.66,1884.71,3.55,153.92,10.56, 349.44 ,11.15, 25.31 ,13.57,,17.47,0.77%,1.00,3.05,7.03%,6.09%,0.94%,,,,
1884.1,4.44,0.31,0.33,8.56,1884.79,3.55,150.55,10.62, 343.79 ,11.02, 25.16 ,13.27,,17.11,0.99%,1.00,3.09,7.21%,6.28%,0.93%,,,,
1884.11,4.35,0.31,0.32,8.37,1884.87,3.54,150.84,10.81, 346.53 ,11.01, 25.29 ,13.30,,17.17,0.85%,1.00,3.17,7.17%,6.05%,1.12%,,,,
1884.12,4.34,0.31,0.31,8.28,1884.96,3.53,152.23,10.87, 351.79 ,10.87, 25.13 ,13.43,,17.36,0.67%,1.00,3.22,7.11%,6.09%,1.02%,,,,
1885.01,4.24,0.30,0.31,8.28,1885.04,3.52,148.72,10.67, 345.74 ,10.76, 25.01 ,13.13,,16.99,0.85%,1.00,3.23,7.21%,6.10%,1.11%,,,,
1885.02,4.37,0.30,0.30,8.37,1885.12,3.51,151.54,10.34, 354.29 ,10.52, 24.59 ,13.38,,17.33,0.83%,1.00,3.21,6.84%,6.20%,0.64%,,,,
1885.03,4.38,0.29,0.30,8.18,1885.21,3.50,155.42,10.38, 365.39 ,10.65, 25.03 ,13.73,,17.80,0.43%,1.00,3.30,6.56%,5.93%,0.62%,,,,
1885.04,4.37,0.29,0.30,8.28,1885.29,3.48,153.28,10.06, 362.33 ,10.41, 24.60 ,13.55,,17.58,0.57%,1.00,3.27,6.68%,5.59%,1.10%,,,,
1885.05,4.32,0.28,0.29,8.09,1885.37,3.47,155.09,10.08, 368.60 ,10.53, 25.03 ,13.71,,17.80,0.51%,1.00,3.36,6.96%,5.17%,1.79%,,,,
1885.06,4.30,0.28,0.29,7.90,1885.46,3.46,158.09,10.11, 377.74 ,10.66, 25.48 ,13.98,,18.17,0.32%,1.00,3.46,6.80%,4.76%,2.04%,,,,
1885.07,4.46,0.27,0.29,7.99,1885.54,3.45,162.02,9.78, 389.07 ,10.42, 25.01 ,14.33,,18.63,0.28%,1.00,3.43,6.71%,5.01%,1.70%,,,,
1885.08,4.71,0.26,0.28,7.99,1885.62,3.43,171.11,9.57, 412.80 ,10.29, 24.83 ,15.13,,19.68,-0.16%,1.00,3.44,6.42%,5.13%,1.29%,,,,
1885.09,4.65,0.26,0.28,7.90,1885.71,3.42,170.96,9.47, 414.35 ,10.29, 24.95 ,15.12,,19.66,-0.18%,1.00,3.50,6.48%,4.99%,1.50%,,,,
1885.1,4.92,0.25,0.28,7.90,1885.79,3.41,180.89,9.25, 440.28 ,10.17, 24.76 ,15.99,,20.80,-0.53%,1.00,3.51,5.72%,4.97%,0.75%,,,,
1885.11,5.24,0.25,0.27,7.99,1885.87,3.40,190.36,8.93, 465.15 ,9.93, 24.26 ,16.82,,21.88,-0.63%,1.00,3.48,4.82%,5.07%,-0.26%,,,,
1885.12,5.20,0.24,0.27,8.18,1885.96,3.38,184.51,8.52, 452.59 ,9.58, 23.50 ,16.30,,21.19,-0.11%,1.00,3.42,4.65%,5.45%,-0.79%,,,,
1886.01,5.20,0.24,0.28,7.99,1886.04,3.37,188.91,8.66, 465.14 ,9.99, 24.60 ,16.69,,21.69,-0.39%,1.00,3.51,4.43%,5.33%,-0.90%,,,,
1886.02,5.30,0.24,0.28,7.99,1886.12,3.38,192.54,8.60, 475.85 ,10.17, 25.14 ,17.01,,22.09,-0.51%,1.00,3.52,4.81%,5.51%,-0.70%,,,,
1886.03,5.19,0.24,0.29,7.90,1886.21,3.40,190.82,8.64, 473.37 ,10.48, 25.99 ,16.84,,21.87,-0.58%,1.00,3.56,4.74%,5.41%,-0.67%,,,,
1886.04,5.12,0.23,0.29,7.80,1886.29,3.41,190.54,8.68, 474.47 ,10.79, 26.87 ,16.80,,21.81,-0.61%,1.00,3.61,5.00%,5.46%,-0.46%,,,,
1886.05,5.02,0.23,0.30,7.61,1886.37,3.42,191.49,8.84, 478.67 ,11.25, 28.13 ,16.86,,21.89,-0.54%,1.00,3.71,5.05%,5.39%,-0.33%,,,,
1886.06,5.25,0.23,0.30,7.52,1886.46,3.43,202.80,8.88, 508.79 ,11.59, 29.07 ,17.83,,23.13,-0.72%,1.00,3.77,4.42%,5.44%,-1.02%,,,,
1886.07,5.33,0.23,0.31,7.61,1886.54,3.45,203.31,8.71, 511.90 ,11.63, 29.29 ,17.85,,23.13,-0.62%,1.00,3.73,3.69%,5.60%,-1.90%,,,,
1886.08,5.37,0.23,0.31,7.71,1886.62,3.46,202.31,8.54, 511.17 ,11.68, 29.51 ,17.72,,22.95,-0.56%,1.00,3.69,3.14%,5.76%,-2.61%,,,,
1886.09,5.51,0.23,0.32,7.71,1886.71,3.47,207.58,8.48, 526.28 ,11.87, 30.09 ,18.15,,23.48,-0.80%,1.00,3.69,3.41%,5.78%,-2.37%,,,,
1886.1,5.65,0.22,0.32,7.71,1886.79,3.48,212.86,8.41, 541.43 ,12.06, 30.67 ,18.56,,24.00,-1.11%,1.00,3.70,3.08%,5.49%,-2.41%,,,,
1886.11,5.79,0.22,0.33,7.71,1886.87,3.50,218.13,8.35, 556.62 ,12.24, 31.24 ,18.97,,24.50,-1.32%,1.00,3.71,3.21%,5.21%,-2.00%,,,,
1886.12,5.64,0.22,0.33,7.80,1886.96,3.51,209.89,8.19, 537.33 ,12.28, 31.44 ,18.19,,23.49,-1.17%,1.00,3.67,3.23%,5.37%,-2.14%,,,,
1887.01,5.58,0.22,0.33,7.99,1887.04,3.52,202.71,8.08, 520.68 ,12.08, 31.03 ,17.51,,22.59,-0.90%,1.00,3.59,3.89%,5.95%,-2.06%,,,,
1887.02,5.54,0.23,0.34,8.09,1887.12,3.53,198.89,8.08, 512.59 ,12.03, 31.00 ,17.13,,22.08,-0.41%,1.00,3.55,3.99%,6.09%,-2.10%,,,,
1887.03,5.67,0.23,0.34,8.09,1887.21,3.55,203.56,8.17, 526.37 ,12.12, 31.33 ,17.47,,22.52,-0.10%,1.00,3.56,3.78%,6.10%,-2.33%,,,,
1887.04,5.80,0.23,0.34,8.09,1887.29,3.56,208.23,8.26, 540.22 ,12.21, 31.67 ,17.82,,22.95,-0.49%,1.00,3.57,3.37%,6.28%,-2.90%,,,,
1887.05,5.90,0.23,0.34,8.09,1887.37,3.57,211.82,8.35, 551.34 ,12.30, 32.01 ,18.08,,23.26,-0.76%,1.00,3.57,3.41%,6.45%,-3.04%,,,,
1887.06,5.73,0.24,0.35,7.99,1887.46,3.58,208.16,8.54, 543.68 ,12.53, 32.73 ,17.71,,22.78,-0.23%,1.00,3.62,4.06%,6.34%,-2.28%,,,,
1887.07,5.59,0.24,0.35,7.90,1887.54,3.60,205.52,8.73, 538.69 ,12.78, 33.49 ,17.43,,22.42,-0.37%,1.00,3.67,4.65%,6.22%,-1.58%,,,,
1887.08,5.45,0.24,0.35,7.99,1887.62,3.61,197.99,8.72, 520.85 ,12.71, 33.45 ,16.74,,21.52,0.35%,1.00,3.64,5.23%,5.89%,-0.66%,,,,
1887.09,5.38,0.24,0.35,7.90,1887.71,3.62,197.80,8.92, 522.31 ,12.96, 34.22 ,16.68,,21.43,0.34%,1.00,3.69,5.43%,5.47%,-0.05%,,,,
1887.1,5.20,0.25,0.36,7.99,1887.79,3.63,188.91,8.90, 500.78 ,12.90, 34.19 ,15.88,,20.41,0.74%,1.00,3.65,5.71%,5.76%,-0.05%,,,,
1887.11,5.30,0.25,0.36,8.09,1887.87,3.65,190.28,8.89, 506.37 ,12.83, 34.16 ,15.95,,20.50,1.01%,1.00,3.61,5.25%,5.90%,-0.65%,,,,
1887.12,5.27,0.25,0.36,8.28,1887.96,3.66,184.85,8.77, 493.87 ,12.63, 33.74 ,15.46,,19.86,1.43%,1.00,3.54,5.77%,6.16%,-0.39%,,,,
1888.01,5.31,0.25,0.35,8.37,1888.04,3.67,184.13,8.61, 493.88 ,12.20, 32.71 ,15.36,,19.73,1.87%,1.00,3.51,6.09%,6.29%,-0.21%,,,,
1888.02,5.28,0.25,0.34,8.28,1888.12,3.65,185.20,8.65, 498.67 ,12.04, 32.42 ,15.42,,19.81,1.85%,1.00,3.56,5.85%,6.02%,-0.17%,,,,
1888.03,5.08,0.25,0.34,8.28,1888.21,3.63,178.18,8.59, 481.71 ,11.75, 31.77 ,14.81,,19.03,2.35%,1.00,3.58,5.76%,6.02%,-0.26%,,,,
1888.04,5.10,0.24,0.33,8.18,1888.29,3.62,180.97,8.63, 491.18 ,11.59, 31.46 ,15.02,,19.30,2.26%,1.00,3.64,5.40%,5.90%,-0.49%,,,,
1888.05,5.17,0.24,0.32,8.09,1888.37,3.60,185.61,8.68, 505.74 ,11.43, 31.14 ,15.39,,19.77,2.33%,1.00,3.70,5.08%,5.06%,0.03%,,,,
1888.06,5.01,0.24,0.31,7.99,1888.46,3.58,182.01,8.72, 497.90 ,11.26, 30.81 ,15.08,,19.38,2.59%,1.00,3.76,6.41%,5.65%,0.76%,,,,
1888.07,5.14,0.24,0.30,8.09,1888.54,3.56,184.53,8.56, 506.76 ,10.83, 29.75 ,15.28,,19.64,2.53%,1.00,3.73,6.45%,5.92%,0.52%,,,,
1888.08,5.25,0.24,0.29,8.09,1888.62,3.54,188.48,8.50, 519.55 ,10.53, 29.03 ,15.60,,20.05,2.30%,1.00,3.75,6.60%,5.92%,0.68%,,,,
1888.09,5.38,0.24,0.29,8.09,1888.71,3.52,193.15,8.44, 534.36 ,10.23, 28.31 ,15.99,,20.54,2.16%,1.00,3.76,6.32%,5.92%,0.40%,,,,
1888.1,5.35,0.23,0.28,8.18,1888.79,3.51,189.84,8.28, 527.11 ,9.82, 27.26 ,15.72,,20.19,2.52%,1.00,3.74,6.27%,6.04%,0.23%,,,,
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,183.80,8.13, 512.21 ,9.41, 26.23 ,15.22,,19.56,2.97%,1.00,3.71,6.96%,6.17%,0.79%,,,,
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,180.29,8.07, 504.31 ,9.12, 25.51 ,14.95,,19.21,3.34%,1.00,3.73,7.65%,6.02%,1.63%,,,,
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,190.36,8.33, 534.43 ,9.57, 26.85 ,15.80,,20.31,2.53%,1.00,3.88,7.84%,5.64%,2.20%,,,,
1889.02,5.30,0.23,0.27,7.90,1889.12,3.45,194.86,8.39, 549.02 ,9.81, 27.63 ,16.19,,20.81,2.14%,1.00,3.93,7.68%,5.22%,2.47%,,,,
1889.03,5.19,0.23,0.27,7.80,1889.21,3.45,193.14,8.47, 546.17 ,10.05, 28.41 ,16.07,,20.65,2.19%,1.00,3.99,7.92%,5.08%,2.84%,,,,
1889.04,5.18,0.23,0.27,7.80,1889.29,3.44,192.77,8.44, 547.11 ,10.17, 28.87 ,16.05,,20.63,2.31%,1.00,4.01,7.92%,4.93%,2.99%,,,,
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,202.93,8.61, 577.98 ,10.55, 30.06 ,16.92,,21.73,1.75%,1.00,4.12,6.90%,4.66%,2.24%,,,,
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,206.36,8.58, 589.79 ,10.68, 30.53 ,17.22,,22.11,1.77%,1.00,4.13,6.33%,4.51%,1.82%,,,,
1889.07,5.30,0.22,0.28,7.61,1889.54,3.44,202.17,8.55, 579.84 ,10.81, 30.99 ,16.89,,21.68,1.77%,1.00,4.15,6.76%,4.36%,2.39%,,,,
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,204.84,8.52, 589.53 ,10.94, 31.47 ,17.13,,21.97,1.68%,1.00,4.16,6.74%,4.22%,2.52%,,,,
1889.09,5.50,0.22,0.29,7.71,1889.71,3.43,207.21,8.38, 598.36 ,10.93, 31.55 ,17.35,,22.24,1.40%,1.00,4.12,6.09%,3.94%,2.14%,,,,
1889.1,5.40,0.22,0.29,7.71,1889.79,3.43,203.44,8.35, 589.49 ,11.05, 32.02 ,17.05,,21.84,0.96%,1.00,4.13,6.09%,3.80%,2.29%,,,,
1889.11,5.35,0.22,0.30,7.71,1889.87,3.43,201.56,8.32, 586.04 ,11.18, 32.50 ,16.91,,21.64,0.50%,1.00,4.14,6.25%,3.67%,2.58%,,,,
1889.12,5.32,0.22,0.30,7.80,1889.96,3.42,197.98,8.19, 577.63 ,11.16, 32.57 ,16.61,,21.25,0.44%,1.00,4.11,5.56%,3.66%,1.90%,,,,
1890.01,5.38,0.22,0.30,7.61,1890.04,3.42,205.22,8.39, 600.79 ,11.41, 33.41 ,17.22,,22.02,-0.30%,1.00,4.22,5.32%,3.40%,1.92%,,,,
1890.02,5.32,0.22,0.30,7.61,1890.12,3.44,202.93,8.39, 596.14 ,11.38, 33.43 ,17.03,,21.76,-0.25%,1.00,4.23,5.49%,3.29%,2.20%,,,,
1890.03,5.28,0.22,0.30,7.61,1890.21,3.45,201.40,8.39, 593.71 ,11.35, 33.45 ,16.90,,21.58,-0.31%,1.00,4.23,5.65%,3.31%,2.35%,,,,
1890.04,5.39,0.22,0.30,7.61,1890.29,3.47,205.60,8.39, 608.14 ,11.32, 33.48 ,17.26,,22.02,-0.08%,1.00,4.24,5.57%,3.32%,2.25%,,,,
1890.05,5.62,0.22,0.30,7.71,1890.37,3.49,211.73,8.29, 628.31 ,11.14, 33.07 ,17.79,,22.68,0.15%,1.00,4.19,5.00%,3.71%,1.29%,,,,
1890.06,5.58,0.22,0.30,7.71,1890.46,3.50,210.22,8.29, 625.88 ,11.11, 33.09 ,17.68,,22.53,0.36%,1.00,4.20,4.89%,3.86%,1.04%,,,,
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,208.71,8.29, 623.45 ,11.08, 33.11 ,17.59,,22.38,0.38%,1.00,4.21,4.84%,3.74%,1.10%,,,,
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,196.54,7.99, 589.07 ,10.66, 31.94 ,16.60,,21.10,1.06%,1.00,4.06,5.75%,4.26%,1.49%,,,,
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,190.99,7.90, 574.43 ,10.50, 31.58 ,16.17,,20.54,1.22%,1.00,4.02,5.68%,4.27%,1.40%,,,,
1890.1,5.08,0.22,0.29,8.09,1890.79,3.57,182.38,7.90, 550.49 ,10.47, 31.61 ,15.48,,19.65,1.48%,1.00,4.03,6.68%,4.42%,2.26%,,,,
1890.11,4.71,0.22,0.29,7.90,1890.87,3.59,173.17,8.09, 524.73 ,10.69, 32.40 ,14.75,,18.70,1.45%,1.00,4.13,8.04%,4.18%,3.86%,,,,
1890.12,4.60,0.22,0.29,7.90,1890.96,3.60,169.12,8.09, 514.52 ,10.66, 32.44 ,14.44,,18.31,1.47%,1.00,4.14,9.07%,4.33%,4.74%,,,,
1891.01,4.84,0.22,0.29,7.80,1891.04,3.62,180.12,8.19, 550.04 ,10.95, 33.43 ,15.43,,19.55,0.99%,1.00,4.20,8.55%,4.08%,4.47%,,,,
1891.02,4.90,0.22,0.30,7.90,1891.12,3.62,180.15,8.09, 552.21 ,10.97, 33.62 ,15.48,,19.59,1.00%,1.00,4.16,8.96%,4.33%,4.63%,,,,
1891.03,4.81,0.22,0.30,7.99,1891.21,3.62,174.74,7.99, 537.65 ,10.99, 33.81 ,15.05,,19.04,1.30%,1.00,4.12,9.67%,4.44%,5.23%,,,,
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,178.43,7.90, 551.03 ,11.01, 34.00 ,15.41,,19.47,1.16%,1.00,4.09,10.46%,4.69%,5.78%,,,,
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,179.83,7.99, 557.40 ,11.29, 35.00 ,15.57,,19.66,1.08%,1.00,4.15,9.80%,4.55%,5.25%,,,,
1891.06,4.85,0.22,0.32,7.80,1891.46,3.61,180.49,8.19, 561.58 ,11.72, 36.47 ,15.66,,19.76,0.81%,1.00,4.26,10.80%,4.29%,6.51%,,,,
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,179.70,8.29, 561.28 ,12.03, 37.56 ,15.62,,19.69,0.61%,1.00,4.33,9.94%,4.02%,5.92%,,,,
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,185.73,8.29, 582.26 ,12.18, 38.18 ,16.16,,20.36,0.20%,1.00,4.34,9.59%,3.88%,5.71%,,,,
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,203.31,8.39, 639.57 ,12.49, 39.30 ,17.71,,22.28,-0.83%,1.00,4.41,8.41%,3.61%,4.80%,,,,
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,203.31,8.39, 641.77 ,12.65, 39.94 ,17.72,,22.26,-0.92%,1.00,4.42,8.29%,3.60%,4.69%,,,,
1891.11,5.25,0.22,0.34,7.52,1891.87,3.60,202.80,8.50, 642.37 ,12.97, 41.09 ,17.67,,22.19,-0.93%,1.00,4.49,8.41%,3.33%,5.08%,,,,
1891.12,5.41,0.22,0.34,7.52,1891.96,3.60,208.98,8.50, 664.19 ,13.13, 41.74 ,18.21,,22.83,-1.10%,1.00,4.51,7.78%,3.20%,4.59%,,,,
1892.01,5.51,0.22,0.34,7.33,1892.04,3.60,218.37,8.79, 696.37 ,13.57, 43.29 ,19.02,,23.82,-1.58%,1.00,4.64,7.66%,3.04%,4.62%,,,,
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,218.76,8.85, 699.98 ,13.67, 43.75 ,19.04,,23.81,-1.69%,1.00,4.65,7.74%,3.04%,4.69%,,,,
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,227.04,9.15, 728.90 ,14.14, 45.39 ,19.74,,24.66,-2.14%,1.00,4.78,7.35%,2.77%,4.58%,,,,
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,229.69,9.35, 739.93 ,14.43, 46.49 ,19.94,,24.88,-2.42%,1.00,4.86,7.45%,2.51%,4.95%,,,,
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,229.69,9.41, 742.46 ,14.54, 46.99 ,19.91,,24.81,-2.51%,1.00,4.87,7.30%,2.38%,4.91%,,,,
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,228.46,9.48, 741.01 ,14.64, 47.48 ,19.77,,24.60,-2.58%,1.00,4.88,7.16%,2.26%,4.90%,,,,
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,222.44,9.30, 724.03 ,14.35, 46.72 ,19.21,,23.88,-2.10%,1.00,4.76,7.69%,2.53%,5.15%,,,,
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,222.73,9.25, 727.45 ,14.27, 46.60 ,19.20,,23.85,-2.07%,1.00,4.70,8.08%,2.79%,5.29%,,,,
1892.09,5.48,0.24,0.36,7.33,1892.71,3.70,217.18,9.31, 711.86 ,14.37, 47.09 ,18.69,,23.19,-1.68%,1.00,4.71,8.25%,2.67%,5.58%,,,,
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,221.54,9.38, 728.72 ,14.47, 47.58 ,19.04,,23.60,-1.70%,1.00,4.72,6.96%,1.97%,4.98%,,,,
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,215.16,9.20, 710.25 ,14.20, 46.86 ,18.46,,22.86,-1.21%,1.00,4.61,7.20%,2.57%,4.63%,,,,
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,210.18,9.15, 696.33 ,14.11, 46.76 ,18.01,,22.28,-0.87%,1.00,4.57,7.08%,2.59%,4.50%,,,,
1893.01,5.61,0.24,0.36,7.90,1893.04,3.75,206.26,8.85, 685.79 ,13.27, 44.11 ,17.66,,21.82,-0.41%,1.00,4.41,7.70%,2.85%,4.85%,,,,
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,200.17,8.78, 667.98 ,12.78, 42.64 ,17.13,,21.15,-0.21%,1.00,4.37,7.95%,2.96%,4.99%,,,,
1893.03,5.31,0.24,0.34,7.80,1893.21,3.74,197.61,9.02, 661.95 ,12.75, 42.70 ,16.90,,20.86,-0.27%,1.00,4.49,8.02%,3.04%,4.98%,,,,
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,200.05,9.17, 672.68 ,12.56, 42.22 ,17.10,,21.10,-0.36%,1.00,4.57,7.43%,2.90%,4.53%,,,,
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,184.62,9.31, 623.41 ,12.37, 41.76 ,15.78,,19.47,0.11%,1.00,4.64,8.33%,2.99%,5.34%,,,,
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,180.36,9.59, 611.71 ,12.32, 41.80 ,15.42,,19.03,0.30%,1.00,4.77,7.96%,2.72%,5.24%,,,,
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,167.84,9.87, 572.04 ,12.28, 41.85 ,14.35,,17.73,0.73%,1.00,4.92,8.22%,2.44%,5.79%,,,,
1893.08,4.08,0.25,0.30,6.95,1893.62,3.72,170.55,10.31, 584.23 ,12.40, 42.49 ,14.59,,18.03,0.23%,1.00,5.14,7.69%,2.01%,5.68%,,,,
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,175.47,9.94, 603.89 ,11.54, 39.73 ,15.01,,18.57,0.53%,1.00,4.95,7.00%,2.29%,4.70%,,,,
1893.1,4.50,0.25,0.28,7.33,1893.79,3.71,178.34,9.84, 616.60 ,11.03, 38.13 ,15.27,,18.90,0.55%,1.00,4.90,6.59%,2.53%,4.06%,,,,
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,185.94,10.14, 645.81 ,10.95, 38.04 ,15.94,,19.74,0.13%,1.00,5.05,6.31%,2.37%,3.94%,,,,
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,181.86,10.31, 634.61 ,10.72, 37.41 ,15.61,,19.34,0.03%,1.00,5.14,7.02%,2.22%,4.81%,,,,
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,183.10,10.46, 641.96 ,10.67, 37.40 ,15.74,,19.52,-0.28%,1.00,5.30,6.88%,1.69%,5.19%,,,,
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,188.25,10.46, 663.10 ,10.46, 36.83 ,16.20,,20.11,-0.58%,1.00,5.40,6.04%,1.29%,4.76%,,,,
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,199.46,10.61, 705.69 ,10.39, 36.77 ,17.19,,21.34,-1.19%,1.00,5.58,5.52%,1.09%,4.43%,,,,
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,202.11,10.47, 718.16 ,10.03, 35.63 ,17.43,,21.66,-1.05%,1.00,5.61,5.76%,1.18%,4.58%,,,,
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,194.59,10.32, 694.50 ,9.65, 34.46 ,16.81,,20.90,-0.61%,1.00,5.63,6.18%,1.39%,4.79%,,,,
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,191.94,10.17, 688.06 ,9.29, 33.29 ,16.61,,20.66,-0.52%,1.00,5.66,6.34%,1.37%,4.97%,,,,
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,187.96,10.03, 676.79 ,8.92, 32.12 ,16.29,,20.29,-0.28%,1.00,5.69,6.99%,1.34%,5.65%,,,,
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,189.54,9.60, 685.36 ,8.31, 30.04 ,16.46,,20.51,-0.04%,1.00,5.55,7.13%,1.49%,5.64%,,,,
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,189.88,9.32, 689.38 ,7.84, 28.47 ,16.52,,20.61,0.20%,1.00,5.50,7.45%,1.49%,5.95%,,,,
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,189.20,9.45, 689.78 ,7.70, 28.08 ,16.50,,20.60,0.06%,1.00,5.68,8.09%,1.18%,6.91%,,,,
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,189.20,9.30, 692.60 ,7.34, 26.86 ,16.54,,20.67,0.28%,1.00,5.71,8.41%,0.93%,7.48%,,,,
